,city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
117,sj,1992,31,1992-07-29,0.0539,0.1261333,0.1337714,0.1499143,31.12,299.0257143,299.1071429,295.7457143,300.8,297.7,58.8,82.34571429,31.12,17.11428571,1.814285714,27.97142857,6.928571429,32.2,22.8,14.2
118,sj,1992,32,1992-08-05,0.152675,0.173275,0.1500429,0.1450571,59.22,299.7557143,299.9142857,296.1585714,301.5,297.6,27.1,80.78428571,59.22,17.54714286,2.428571429,28.07142857,6.1,31.7,23.3,16.6
119,sj,1992,33,1992-08-12,0.16395,0.12665,0.2150571,0.2192714,65.55,299.2157143,299.2214286,296.0071429,301.3,297.8,81.8,82.75,65.55,17.41571429,1.957142857,27.67142857,7.557142857,31.7,22.8,41.9
120,sj,1992,34,1992-08-19,0.1146,0.1368,0.1855857,0.1925714,68.22,299.4914286,299.7357143,296.2142857,301.9,298.3,61.6,82.31714286,68.22,17.60142857,2.242857143,28.21428571,6.928571429,33.9,24.4,42.7
121,sj,1992,35,1992-08-26,0.0875,0.0817,0.1799429,0.2217571,27.7,300.0671429,300.1571429,296.0571429,302.2,298.1,28.9,78.86428571,27.7,17.45857143,2.428571429,28.27142857,6.828571429,32.2,23.9,3.1
122,sj,1992,36,1992-09-02,,0.2175,0.1240143,0.1256571,61.55,300.1085714,300.1571429,296.1757143,302.0,298.4,34.36,79.20428571,61.55,17.56428571,2.2,28.72857143,7.485714286,34.4,24.4,6.5
123,sj,1992,37,1992-09-09,0.123975,0.1768,0.2357429,0.2148286,21.34,299.7271429,299.7571429,295.9371429,302.2,298.2,87.2,79.93,21.34,17.35285714,2.028571429,28.02857143,6.542857143,32.2,23.9,23.6
124,sj,1992,38,1992-09-16,0.0519,0.07226667,0.1775714,0.1588143,41.32,299.9785714,300.0714286,296.1114286,302.2,298.4,32.6,79.52571429,41.32,17.54142857,2.342857143,28.14285714,7.085714286,32.8,23.9,28.9
125,sj,1992,39,1992-09-23,0.1435,0.1435,0.1984,0.2122714,95.55,299.2928571,299.3785714,296.2814286,301.4,297.9,116.79,83.7,95.55,17.75142857,2.042857143,27.55714286,7.242857143,32.8,23.3,60.9
126,sj,1992,40,1992-09-30,0.1972,0.12715,0.1581333,0.09435,97.7,299.6242857,299.7071429,296.13,302.3,297.6,34.2,81.29714286,97.7,17.60428571,2.3,27.97142857,7.228571429,33.3,23.3,22.6
127,sj,1992,41,1992-10-07,0.137225,0.10745,0.1771857,0.1911,23.1,300.2671429,300.3285714,296.4242857,302.8,298.3,19.4,79.73714286,23.1,17.89714286,3.257142857,28.88571429,7.8,35.0,23.9,0.0
128,sj,1992,42,1992-10-14,0.3371,0.1979,0.1945857,0.1832286,18.95,300.1185714,300.2285714,295.8928571,302.6,297.7,11.3,77.83428571,18.95,17.30857143,2.971428571,29.15714286,7.114285714,33.3,25.0,8.0
129,sj,1992,43,1992-10-21,-0.0156,0.0312,0.1042167,0.1129833,12.18,299.8485714,299.9142857,295.6457143,301.6,298.4,21.5,77.87571429,12.18,17.04428571,2.514285714,28.65714286,7.457142857,32.8,23.9,11.9
130,sj,1992,44,1992-10-28,0.1242,0.1254,0.1156,0.1124286,80.58,299.8028571,299.8428571,295.8057143,302.3,297.0,25.0,78.91,80.58,17.24714286,3.028571429,28.67142857,7.285714286,33.3,23.9,18.6
131,sj,1992,45,1992-11-04,0.0866,0.1209667,0.2244429,0.2498571,64.0,299.8071429,299.85,296.27,301.5,298.5,27.7,81.05285714,64.0,17.73,2.071428571,28.38571429,7.7,33.3,22.2,14.2
132,sj,1992,46,1992-11-11,0.118,0.1422,0.08945,0.0668,40.06,299.0414286,299.2071429,295.0742857,300.9,297.4,31.72,79.01285714,40.06,16.48142857,2.414285714,27.54285714,6.842857143,31.7,22.8,161.0
133,sj,1992,47,1992-11-18,0.0764,0.05613333,0.1343714,0.06401429,43.44,298.3428571,298.2857143,294.6528571,300.6,296.6,49.97,80.25571429,43.44,16.06714286,1.828571429,26.68571429,7.0,31.1,22.2,26.1
134,sj,1992,48,1992-11-25,0.0971,0.1026333,0.1617143,0.1198286,47.42,298.6642857,298.7428571,296.0414286,301.1,296.9,128.1,85.58714286,47.42,17.52857143,2.0,27.4,6.771428571,32.8,23.3,46.3
135,sj,1992,49,1992-12-02,0.1083,0.074125,0.1750667,0.15275,53.73,298.46,298.55,295.2528571,300.6,297.0,54.8,82.64857143,53.73,16.67857143,1.928571429,26.62857143,7.242857143,31.1,22.2,62.6
136,sj,1992,50,1992-12-09,0.0547,0.1099,0.1981571,0.2159667,86.28,298.7342857,298.9142857,294.65,300.5,297.5,19.23,78.31142857,86.28,16.02428571,2.114285714,26.91428571,7.185714286,31.1,22.2,9.4
137,sj,1992,51,1992-12-16,,0.066425,0.1923429,0.1941286,0.0,298.2857143,298.5071429,293.8285714,300.7,296.4,24.94,76.66142857,0.0,15.25142857,2.642857143,26.68571429,8.385714286,32.2,21.7,47.5
138,sj,1992,52,1992-12-23,-0.01008,0.06821667,0.0869,0.0733125,0.0,297.1728571,297.35,292.8,299.1,296.1,23.8,76.75714286,0.0,14.32428571,1.928571429,25.91428571,6.485714286,29.4,21.7,5.5
139,sj,1993,53,1993-01-01,,,,,,,,,,,,,,,,,,,,
140,sj,1993,1,1993-01-08,0.02835,0.04366667,0.07865714,0.04645714,46.79,297.4671429,297.55,294.15,299.4,296.1,41.9,81.87857143,46.79,15.52,1.9,25.87142857,6.5,30.6,21.7,28.0
141,sj,1993,2,1993-01-15,0.03006667,0.03785,0.1318857,0.1092,0.0,297.3314286,297.3428571,293.0685714,299.2,296.2,27.5,77.14428571,0.0,14.46714286,1.714285714,24.5,7.042857143,28.3,20.6,23.5
142,sj,1993,3,1993-01-22,,0.11345,0.2260571,0.2200286,0.0,297.4014286,297.6285714,293.0757143,299.5,296.2,11.2,76.98428571,0.0,14.49,2.2,24.85714286,7.128571429,30.0,20.0,6.6
143,sj,1993,4,1993-01-29,0.06613333,0.05705,0.1303667,0.1473833,0.0,296.9671429,297.1285714,292.8414286,299.2,295.5,21.8,77.86285714,0.0,14.30714286,2.085714286,24.4,6.1,28.9,20.0,15.2
144,sj,1993,5,1993-02-05,0.047425,0.02253333,0.09238571,0.09468571,75.97,297.6242857,297.6857143,294.0328571,300.4,295.6,26.3,80.61,75.97,15.45285714,2.085714286,26.67142857,7.642857143,31.7,19.4,9.4
145,sj,1993,6,1993-02-12,0.2738,0.0558,0.2020857,0.2047857,0.0,296.5942857,296.8,292.8714286,299.7,294.7,14.3,79.82571429,0.0,14.38571429,2.342857143,25.42857143,6.742857143,30.0,20.6,2.1
146,sj,1993,7,1993-02-19,0.1108667,0.173375,0.2375143,0.2274143,14.71,297.76,297.9714286,293.3428571,299.6,296.4,7.2,76.53285714,14.71,14.75285714,2.485714286,26.27142857,8.1,31.7,20.6,2.8
147,sj,1993,8,1993-02-26,,0.1339,0.2699286,0.2615857,0.0,296.7685714,296.8714286,292.3014286,300.1,294.6,21.5,76.21714286,0.0,13.82714286,2.771428571,25.7,7.3,32.2,20.6,5.5
148,sj,1993,9,1993-03-05,0.1744667,0.1338,0.1584833,0.1399167,0.0,297.0142857,297.2428571,291.9114286,299.7,295.2,1.8,73.22571429,0.0,13.49428571,2.8,25.57142857,8.157142857,30.0,21.1,2.3
149,sj,1993,10,1993-03-12,0.09403333,0.214,0.2035714,0.2538286,0.0,296.4257143,296.6428571,290.7757143,298.9,294.1,2.7,70.64571429,0.0,12.58285714,2.485714286,24.9,7.614285714,29.4,19.4,2.5
150,sj,1993,11,1993-03-19,-0.0411,-0.0436,0.1725333,0.1717714,9.68,297.8557143,298.0142857,293.6928571,300.4,295.5,10.5,77.78428571,9.68,15.06428571,2.685714286,26.92857143,8.471428571,33.3,21.1,0.5
151,sj,1993,12,1993-03-26,0.03225,0.10315,0.1850143,0.2041857,27.0,297.5857143,297.6714286,293.2228571,299.8,296.3,13.0,76.84857143,27.0,14.64857143,2.257142857,26.14285714,7.528571429,31.1,20.6,12.8
152,sj,1993,13,1993-04-02,0.1194,0.08853333,0.1404714,0.1174286,0.0,297.34,297.4428571,293.8128571,299.4,295.7,20.27,80.79571429,0.0,15.2,2.142857143,26.88571429,7.628571429,32.8,22.2,4.1
153,sj,1993,14,1993-04-09,,0.0423,0.1903667,0.2082143,7.49,297.7457143,297.8928571,293.7528571,300.1,296.2,14.2,78.56428571,7.49,15.16285714,2.357142857,27.2,7.714285714,32.8,21.1,4.6
154,sj,1993,15,1993-04-16,-0.0158,0.01885,0.068,0.0834,19.74,298.0128571,298.0,294.0657143,300.1,295.9,23.2,78.96142857,19.74,15.5,3.057142857,27.07142857,7.785714286,33.3,22.2,11.7
155,sj,1993,16,1993-04-23,0.0828,0.0788,0.1334571,0.1317,114.85,297.5285714,297.7428571,294.0728571,300.1,294.5,63.49,81.27142857,114.85,15.48857143,2.771428571,25.87142857,7.442857143,31.1,21.7,8.4
156,sj,1993,17,1993-04-30,,0.09256667,0.1315167,0.1252286,33.35,298.5914286,298.6928571,295.1942857,300.4,297.0,34.3,81.65571429,33.35,16.59714286,2.471428571,27.48571429,8.385714286,32.8,22.2,28.3
157,sj,1993,18,1993-05-07,0.07965,0.06415,0.1547429,0.1291571,37.35,298.1528571,298.1857143,295.26,300.1,296.9,40.7,84.08142857,37.35,16.65857143,1.857142857,26.94285714,6.271428571,32.2,22.2,114.3
158,sj,1993,19,1993-05-14,0.07305,0.052,0.1074857,0.1070286,34.9,297.6714286,297.6928571,294.8471429,300.4,296.1,142.4,84.52142857,34.9,16.26714286,2.5,26.47142857,6.0,31.1,22.8,18.3
159,sj,1993,20,1993-05-21,0.1769,0.0901,0.1792,0.1866833,14.84,298.6042857,298.7214286,295.3242857,301.2,296.4,55.67,82.43571429,14.84,16.85714286,2.214285714,28.22857143,7.228571429,33.9,23.3,4.6
160,sj,1993,21,1993-05-28,0.01645,0.10485,0.05147143,0.0644,78.17,299.3642857,299.3785714,296.6757143,301.8,297.6,100.2,85.39857143,78.17,18.18571429,2.271428571,28.94285714,7.228571429,33.9,23.3,32.1
161,sj,1993,22,1993-06-04,0.00305,0.0506,0.1981857,0.1761,62.2,298.8442857,298.9142857,296.4514286,301.4,297.3,93.2,86.9,62.2,17.95142857,1.914285714,27.64285714,5.885714286,31.1,22.8,58.3
162,sj,1993,23,1993-06-11,0.1206,,0.1537714,0.1484857,8.48,300.6585714,300.7357143,296.9785714,302.8,298.5,20.2,80.61571429,8.48,18.49142857,2.642857143,29.9,7.385714286,34.4,25.0,1.3
163,sj,1993,24,1993-06-18,,0.0785,0.2209429,0.2193714,30.65,299.1842857,299.2642857,295.7428571,301.0,297.7,55.5,81.49285714,30.65,17.13,2.1,27.72857143,6.785714286,32.2,23.3,57.9
164,sj,1993,25,1993-06-25,0.0374,0.1399667,0.1681714,0.1343571,93.75,299.5214286,299.4928571,296.2942857,301.8,297.5,74.0,82.60857143,93.75,17.71285714,1.957142857,27.34285714,6.971428571,33.3,22.2,60.4
165,sj,1993,26,1993-07-02,0.1237667,0.1522,0.2154143,0.2187714,8.49,299.7042857,299.8428571,296.51,301.6,298.2,27.5,82.83285714,8.49,17.92285714,2.0,28.84285714,5.871428571,32.8,25.0,7.2
166,sj,1993,27,1993-07-09,0.0689,0.09593333,0.1463429,0.1590429,37.28,299.5671429,299.6285714,296.03,301.6,297.5,72.8,81.14857143,37.28,17.40714286,1.885714286,28.24285714,6.842857143,32.8,24.4,21.0
167,sj,1993,28,1993-07-16,0.0375,0.09203333,0.1833571,0.2203714,73.94,299.5842857,299.7071429,296.0557143,301.9,297.7,67.7,81.21571429,73.94,17.46,2.5,27.88571429,6.528571429,32.2,22.2,92.2
168,sj,1993,29,1993-07-23,0.1204,0.1826,0.1665857,0.1923714,4.81,299.8914286,299.9642857,295.94,302.0,298.3,29.4,79.15,4.81,17.31714286,2.471428571,28.5,7.257142857,33.3,24.4,13.0
169,sj,1993,30,1993-07-30,0.08285,0.10608,0.12255,0.1236,78.03,299.2371429,299.2642857,296.5928571,301.3,298.0,109.0,85.55142857,78.03,18.03428571,1.757142857,27.94285714,6.0,32.2,22.2,71.4
170,sj,1993,31,1993-08-06,,0.1488,0.2467667,0.2581143,12.38,300.0628571,300.2642857,296.8571429,302.0,298.3,12.6,82.88285714,12.38,18.32714286,2.357142857,29.02857143,6.585714286,32.8,24.4,0.8
171,sj,1993,32,1993-08-13,0.1016,0.1401,0.2187,0.1692571,7.25,300.1214286,300.35,296.5614286,302.0,298.7,21.8,81.01285714,7.25,17.98857143,2.328571429,29.02857143,6.257142857,32.8,25.0,18.1
172,sj,1993,33,1993-08-20,0.0969,0.04966667,0.1970714,0.1632857,106.83,299.67,299.7714286,296.5128571,302.3,297.8,62.7,83.07571429,106.83,17.95285714,2.228571429,29.41428571,6.428571429,33.9,24.4,12.7
173,sj,1993,34,1993-08-27,0.10885,0.24925,0.2105714,0.2159143,1.36,299.9185714,299.9857143,296.49,302.1,297.9,26.9,81.72714286,1.36,17.91714286,2.314285714,28.97142857,7.614285714,33.3,24.4,17.1
174,sj,1993,35,1993-09-03,0.0979,0.1581,0.1638571,0.1509143,30.85,299.9757143,300.0357143,296.1071429,302.0,298.5,34.4,79.62857143,30.85,17.52714286,2.185714286,28.65714286,7.328571429,32.8,24.4,28.8
175,sj,1993,36,1993-09-10,0.1121,0.0688,0.0596,0.05133333,43.26,299.7614286,299.8571429,296.1285714,302.6,298.2,42.1,80.68428571,43.26,17.56142857,2.171428571,28.42857143,7.885714286,32.8,23.3,43.4
176,sj,1993,37,1993-09-17,0.1199,0.0971,0.2044429,0.1865857,14.42,299.6728571,299.7857143,296.2914286,301.9,298.3,50.0,81.79428571,14.42,17.70428571,1.942857143,28.6,7.371428571,32.8,23.9,23.1
177,sj,1993,38,1993-09-24,0.0054,0.063525,0.1392833,0.1168857,71.36,300.0671429,300.1428571,296.4614286,302.4,298.2,57.9,80.90142857,71.36,17.95285714,2.685714286,28.15714286,6.928571429,32.8,23.3,8.7
178,sj,1993,39,1993-10-01,0.034,0.0517,0.0726,0.09423333,72.86,299.8857143,299.9428571,296.6514286,302.1,298.4,76.0,82.61,72.86,18.12,2.171428571,28.28571429,6.985714286,32.8,23.9,26.7
179,sj,1993,40,1993-10-08,0.1213,0.0705,0.1886286,0.1652714,27.62,299.5914286,299.6071429,296.6328571,301.1,298.2,55.36,83.84142857,27.62,18.10428571,1.671428571,28.01428571,7.5,33.3,23.3,16.8
180,sj,1993,41,1993-10-15,0.1317,0.0645,0.20515,0.1731857,8.01,299.9571429,300.0428571,296.4257143,301.8,298.7,35.8,81.10285714,8.01,17.86,1.942857143,28.4,6.985714286,32.2,24.4,27.0
181,sj,1993,42,1993-10-22,0.0129,,0.1347,0.1496857,0.0,300.1814286,300.2428571,296.1685714,302.4,298.0,17.0,78.80714286,0.0,17.59285714,2.257142857,28.2,7.7,33.3,23.9,6.4
182,sj,1993,43,1993-10-29,0.117,0.1143,0.2702,0.1092667,70.07,299.7885714,299.7214286,296.1142857,301.5,298.1,57.6,80.39857143,70.07,17.55571429,1.957142857,28.07142857,7.142857143,32.8,23.9,25.4
183,sj,1993,44,1993-11-05,,0.1406667,0.1776167,0.1569,0.0,299.8857143,299.9214286,296.0071429,301.9,298.5,16.1,79.50428571,0.0,17.44142857,2.3,27.9,7.242857143,32.8,23.3,4.1
184,sj,1993,45,1993-11-12,-0.1589,0.0493,0.08248333,0.1696,0.0,299.2285714,299.35,295.2985714,300.9,297.8,25.6,79.03714286,0.0,16.66285714,2.271428571,27.64285714,7.728571429,32.8,23.3,6.7
185,sj,1993,46,1993-11-19,0.17315,0.013825,0.17535,0.1117429,12.5,298.8457143,299.05,295.1885714,301.0,297.5,70.71,80.37714286,12.5,16.58,1.842857143,27.17142857,6.771428571,31.7,22.8,48.8
186,sj,1993,47,1993-11-26,0.1071,0.1818,0.2600571,0.2705857,91.81,298.5714286,298.6785714,295.2557143,301.1,296.8,118.1,82.15428571,91.81,16.66142857,1.871428571,26.88571429,6.6,31.7,22.2,46.4
187,sj,1993,48,1993-12-03,0.3572667,-0.0095,0.12734,0.08941429,6.09,298.6271429,298.7214286,294.9657143,300.5,297.2,25.7,80.46571429,6.09,16.40142857,2.014285714,26.78571429,8.342857143,33.3,21.1,5.5
188,sj,1993,49,1993-12-10,,,0.1632333,0.08283333,5.29,298.2185714,298.1928571,294.52,300.5,296.6,43.4,80.30285714,5.29,15.93285714,2.357142857,26.52857143,7.085714286,30.6,21.1,20.8
189,sj,1993,50,1993-12-17,-0.2902,-0.06766667,0.1682857,0.08,14.82,298.5657143,298.5857143,294.16,300.8,296.2,28.6,76.85428571,14.82,15.57142857,2.457142857,26.22857143,7.857142857,31.1,21.1,7.7
190,sj,1993,51,1993-12-24,-0.0237,-0.02115,0.1181143,0.07024286,42.62,298.2185714,298.3357143,294.2342857,301.2,296.1,33.6,78.82857143,42.62,15.65,2.557142857,26.04285714,6.828571429,31.7,21.7,37.6
191,sj,1994,52,1994-01-01,,,,,5.25,298.5271429,298.7785714,294.4014286,301.0,296.0,3.4,78.01857143,5.25,15.78,2.442857143,26.97142857,8.2,32.8,21.7,0.3
192,sj,1994,1,1994-01-08,-0.1209,0.0193,0.09498571,0.1785143,12.6,298.1914286,298.2857143,293.5857143,300.1,296.3,19.5,75.74285714,12.6,14.95142857,2.057142857,25.5,6.742857143,29.4,21.1,41.0
193,sj,1994,2,1994-01-15,0.1435,0.0974,0.25425,0.21445,0.0,297.59,297.6928571,293.7214286,299.6,296.0,19.4,79.15,0.0,15.09714286,2.214285714,25.45714286,7.271428571,29.4,21.1,13.4
194,sj,1994,3,1994-01-22,0.0741,0.1664333,0.151,0.1407143,0.0,297.9128571,297.9428571,293.37,299.7,296.2,16.4,75.98428571,0.0,14.77571429,2.114285714,25.08571429,7.428571429,30.0,20.0,26.6
195,sj,1994,4,1994-01-29,0.0912,-0.1162667,0.1635571,0.1985143,0.0,297.5714286,297.7071429,293.5314286,299.2,296.3,19.04,78.38142857,0.0,14.93857143,2.328571429,25.32857143,7.042857143,29.4,20.6,9.7
196,sj,1994,5,1994-02-05,0.2588,0.2112,0.2200571,0.2156,0.0,297.5885714,297.7142857,293.23,299.8,295.8,21.8,76.82571429,0.0,14.63428571,2.2,25.78571429,7.1,30.0,20.6,3.6
197,sj,1994,6,1994-02-12,0.0882,0.117,0.0768,0.069175,0.0,297.5157143,297.5714286,292.8528571,299.2,295.9,11.5,75.31,0.0,14.28857143,1.742857143,25.25714286,7.528571429,29.4,21.1,9.1
198,sj,1994,7,1994-02-19,0.3633,0.24185,0.2473857,0.2834143,0.0,297.7742857,297.9428571,292.5771429,299.4,295.5,7.2,72.88571429,0.0,14.02,2.285714286,25.7,7.157142857,30.6,21.1,9.7
199,sj,1994,8,1994-02-26,,0.09243333,0.1377571,0.07407143,0.0,297.4557143,297.5642857,292.6728571,299.3,296.1,11.5,74.78857143,0.0,14.15714286,2.357142857,25.74285714,8.571428571,30.6,20.6,7.9
200,sj,1994,9,1994-03-05,,0.1446,0.17415,0.1530833,0.0,297.2357143,297.3357143,293.1285714,300.1,295.4,16.7,77.91571429,0.0,14.55857143,2.5,25.31428571,8.542857143,30.6,20.6,16.2
201,sj,1994,10,1994-03-12,0.1125,0.1038,0.08821429,0.1224143,7.15,297.2685714,297.4071429,293.8871429,299.5,295.5,18.7,81.51857143,7.15,15.25857143,2.442857143,25.88571429,7.057142857,31.1,21.7,15.8
202,sj,1994,11,1994-03-19,0.1468,-0.04815,0.1946833,0.14055,0.0,297.5014286,297.6714286,292.8642857,299.8,295.6,6.69,75.43571429,0.0,14.33428571,2.571428571,25.84285714,7.957142857,31.1,21.1,16.8
203,sj,1994,12,1994-03-26,0.0412,0.1005833,0.1528167,0.1368429,0.0,298.0142857,298.2142857,293.1757143,300.5,295.5,2.9,74.64714286,0.0,14.61714286,3.657142857,26.72857143,9.914285714,32.8,20.6,0.0
204,sj,1994,13,1994-04-02,0.0978,0.15975,0.1270429,0.1195286,46.62,298.2814286,298.4642857,293.5328571,300.1,296.8,6.66,75.08285714,46.62,14.94571429,2.471428571,26.7,8.342857143,33.3,21.1,1.0
205,sj,1994,14,1994-04-09,0.108,0.05093333,0.1369286,0.1190286,0.0,298.12,298.3142857,293.1514286,300.0,296.8,4.4,73.95142857,0.0,14.54714286,2.4,26.42857143,7.771428571,31.1,21.7,2.3
206,sj,1994,15,1994-04-16,0.16435,0.13325,0.1874286,0.1552429,0.0,297.5371429,297.6214286,293.7342857,299.6,296.0,37.0,79.51714286,0.0,15.14714286,2.1,25.97142857,6.714285714,30.0,21.1,16.7
207,sj,1994,16,1994-04-23,,,0.1528286,0.1754571,0.0,297.5414286,297.7357143,292.8528571,299.6,296.3,16.6,75.24714286,0.0,14.29428571,2.128571429,25.97142857,6.4,30.0,22.2,28.7
208,sj,1994,17,1994-04-30,0.0805,0.0251,0.09804286,0.09371667,0.0,298.3242857,298.4928571,293.4557143,300.9,296.8,4.9,74.51571429,0.0,14.88142857,2.614285714,26.67142857,7.785714286,31.7,22.2,13.2
209,sj,1994,18,1994-05-07,0.0652,0.08175,0.1644143,0.1321429,68.0,298.9271429,299.0928571,295.2357143,301.1,297.0,14.1,80.35285714,68.0,16.62142857,2.671428571,27.75714286,7.7,33.3,22.8,10.5
210,sj,1994,19,1994-05-14,0.1111,0.0974,0.1165143,0.1063143,10.46,298.5571429,298.7,294.9242857,300.5,297.2,21.1,80.46285714,10.46,16.28,1.942857143,27.41428571,6.457142857,31.7,23.9,3.3
211,sj,1994,20,1994-05-21,0.0742,0.0177,0.1722429,0.1608286,16.5,298.4742857,298.55,295.3842857,300.6,297.3,28.9,83.13571429,16.5,16.76714286,1.814285714,27.71428571,8.1,33.3,22.8,29.3
212,sj,1994,21,1994-05-28,0.1178,0.10975,0.2084714,0.2084857,17.52,299.9414286,300.2285714,296.0642857,302.3,297.7,7.9,79.50285714,17.52,17.48714286,2.885714286,29.1,7.071428571,33.9,24.4,6.9
213,sj,1994,22,1994-06-04,0.1097,0.1407,0.2008429,0.1616143,6.59,299.5971429,299.7785714,295.3428571,301.7,297.8,16.7,77.66428571,6.59,16.71285714,2.357142857,28.57142857,7.314285714,33.3,23.3,1.6
214,sj,1994,23,1994-06-11,0.08005,0.06905,0.06161429,0.05854286,42.53,299.3271429,299.5357143,295.6428571,301.3,298.0,21.5,80.38285714,42.53,17.01571429,2.471428571,28.22857143,7.628571429,32.8,23.3,67.3
215,sj,1994,24,1994-06-18,-0.0286,,0.1592833,0.2158429,13.82,299.6057143,299.8,295.4914286,301.6,298.3,3.7,78.29285714,13.82,16.83142857,2.4,28.32857143,6.771428571,32.8,24.4,5.4
216,sj,1994,25,1994-06-25,-0.0323,0.04215,0.1387429,0.1391143,38.34,299.5,299.6357143,295.4628571,302.2,298.0,26.51,78.70428571,38.34,16.83714286,2.042857143,28.07142857,6.6,32.8,23.9,23.4
217,sj,1994,26,1994-07-02,0.1252667,0.11765,0.1234167,0.1551857,12.67,299.8614286,300.0071429,295.8528571,302.3,298.0,22.9,79.02714286,12.67,17.22857143,2.642857143,28.4,6.757142857,32.8,23.9,10.2
218,sj,1994,27,1994-07-09,0.12325,0.2155667,0.217,0.1133429,15.39,299.1257143,299.1785714,295.1542857,301.5,297.9,54.83,78.80571429,15.39,16.47857143,1.642857143,27.92857143,6.828571429,32.2,23.9,19.5
219,sj,1994,28,1994-07-16,0.1396,0.22405,0.1846714,0.1805857,9.77,299.4814286,299.65,295.1685714,301.5,297.9,18.52,77.30285714,9.77,16.50285714,2.128571429,28.17142857,6.014285714,32.2,23.9,28.7
220,sj,1994,29,1994-07-23,0.0424,0.1201667,0.1943429,0.1907429,43.28,299.9328571,300.1,295.5628571,301.7,297.8,9.9,77.10285714,43.28,16.88285714,2.342857143,28.25714286,6.528571429,32.8,23.9,9.8
221,sj,1994,30,1994-07-30,0.183,0.2658,0.1967286,0.1939,2.79,299.9771429,300.1285714,295.2371429,301.5,298.5,3.3,75.43571429,2.79,16.58,2.457142857,28.51428571,7.228571429,33.3,24.4,1.0
222,sj,1994,31,1994-08-06,,0.1311,0.1752143,0.1122143,26.96,299.5757143,299.6357143,295.3628571,301.7,297.4,22.9,77.79571429,26.96,16.70857143,2.214285714,28.25714286,6.985714286,33.3,23.9,48.5
223,sj,1994,32,1994-08-13,0.04465,-0.0402,0.05686667,0.02865,30.03,299.5185714,299.6785714,295.4657143,301.5,297.9,12.5,78.58428571,30.03,16.83142857,2.357142857,28.38571429,7.785714286,33.3,23.9,3.6
224,sj,1994,33,1994-08-20,0.06666667,-0.0157,0.1766167,0.22135,17.77,300.01,300.1285714,295.4871429,302.2,298.3,16.6,76.43714286,17.77,16.86428571,2.514285714,28.51428571,6.771428571,33.3,24.4,20.4
225,sj,1994,34,1994-08-27,0.1564,0.130825,0.1920571,0.1767286,3.24,300.3642857,300.5357143,295.9314286,302.7,298.5,11.56,76.92,3.24,17.33857143,2.642857143,28.57142857,6.7,32.8,24.4,4.3
226,sj,1994,35,1994-09-03,0.02185,0.14525,0.2137857,0.2040857,59.91,300.3928571,300.5357143,296.2957143,302.7,298.7,20.24,78.48285714,59.91,17.70571429,2.528571429,29.42857143,6.885714286,33.9,25.6,11.0
227,sj,1994,36,1994-09-10,0.04585,0.076225,0.2916857,0.2479714,19.45,300.0742857,300.1785714,296.1314286,302.4,297.6,28.3,79.13857143,19.45,17.52142857,2.642857143,29.28571429,6.357142857,33.3,24.4,14.4
228,sj,1994,37,1994-09-17,,,0.0955,0.192925,61.11,299.9514286,300.0571429,295.9071429,302.2,298.2,70.4,78.75,61.11,17.30571429,2.457142857,28.55714286,6.9,34.4,23.9,50.8
229,sj,1994,38,1994-09-24,,,,,39.22,299.8857143,300.0357143,295.9614286,302.3,298.1,50.7,79.31428571,39.22,17.35428571,1.985714286,28.37142857,6.185714286,32.2,24.4,34.3
230,sj,1994,39,1994-10-01,,,,,55.88,299.5085714,299.6428571,295.8214286,301.8,297.7,45.2,80.37285714,55.88,17.24857143,2.6,28.01428571,6.7,33.9,23.3,31.5
231,sj,1994,40,1994-10-08,,,,,0.63,300.3771429,300.5,295.3628571,302.5,298.7,2.8,74.11714286,0.63,16.74428571,2.628571429,28.71428571,6.9,34.4,24.4,8.2
232,sj,1994,41,1994-10-15,,,,,16.7,299.6385714,299.6214286,295.4814286,302.9,297.8,40.8,78.22571429,16.7,16.9,2.728571429,28.32857143,7.657142857,35.0,23.9,39.2
233,sj,1994,42,1994-10-22,,,,,75.57,300.2385714,300.4,295.6857143,303.0,298.3,15.81,76.34857143,75.57,17.12428571,3.028571429,28.57142857,7.442857143,35.0,23.9,5.4
234,sj,1994,43,1994-10-29,,,,,111.52,298.8114286,298.8571429,296.1714286,300.5,297.5,64.85,85.41714286,111.52,17.64142857,1.657142857,27.67142857,7.271428571,32.8,23.3,39.2
235,sj,1994,44,1994-11-05,,,,,5.41,299.8671429,300.05,295.8457143,301.9,298.3,15.6,78.68571429,5.41,17.26428571,2.328571429,28.15714286,6.842857143,32.2,24.4,1.9
236,sj,1994,45,1994-11-12,,,,,32.26,299.2971429,299.1285714,295.58,301.5,297.2,36.6,80.09571429,32.26,16.98428571,2.228571429,27.31428571,6.928571429,31.7,22.2,54.5
